Birdwatch,Claim Review
0.4983850535,0.8361124179
0.2419192095,0.4889757337
0.3152761683,0.6062169388
0.7129394793,0.4370137352
0.4553505402,0.3942909452
0.6520038328,0.6301058074
0.413048778,0.2496084129
0.7697065219,0.7894119857
0.6721016633,0.7583325681
0.3806089817,0.8351038099
0.8223087345,0.4045993035
0.5320165172,0.4424568621
0.4746104065,0.1983002872
0.3033664584,0.2303946553
0.2441577998,0.3250673594
0.4655762138,0.375277579
0.4355002258,0.3611828199
0.2688863229,0.3443152924
0.1819008403,0.3259758572
0.6646613654,0.4210723692
0.5312163155,0.4049176519
0.792830313,0.3901185521
0.6083991111,0.4256325453
0.8022709149,0.5068206979
0.8509285365,0.2455495979
0.4716200747,0.211670898
0.8067124128,0.3173231928
0.6569057517,0.4173427465
0.6057952238,0.3296488364
0.4606652409,0.4734717838
0.6612255315,0.3838855673
0.4022676944,0.3946292922
0.7937132577,0.3886939561
0.7656150821,0.4103228917
0.7422030149,0.5932740974
0.8959081252,0.5654129192
0.6513229392,0.4090307137
0.3879257353,0.5283145942
0.8031065437,0.401446744
0.6061889088,0.8852300532
0.0800569978,0.3803016978
0.65902986,0.309878255
0.5335564116,0.4346706914
0.4099597393,0.7002982379
0.2946062291,0.2729584504
0.7540741032,0.4563137285
0.6682334832,0.7718960831
0.8336447615,0.5950360609
0.8353632054,0.4906242797
0.3418539088,0.4241524435
0.7570519872,0.5130383043
0.7145979456,0.2449715435
0.5381544159,0.8282061988
0.2441577998,0.4186802928
0.5126161515,0.2342785895
0.7044162085,0.7166825864
0.714008441,0.2790518659
0.7642285669,0.3043879343
0.634448858,0.4324103064
0.2446277254,0.4889114966
0.4143694662,0.2845776148
0.348352681,0.2450336429
0.3729323785,0.6236311337
0.3068801434,0.3722955054
0.4346243868,0.7017618204
0.6212819048,0.2794419924
0.6536380734,0.447779823
0.8477303779,0.3518662623
0.3964793442,0.3930253967
0.3467563028,0.5899908432
0.5576181991,0.5788098715
0.7367487301,0.388477571
0.4214798542,0.7235414211
0.2156414575,0.4927104018
0.438490064,0.5504635258
0.2441577998,0.4546233919
0.2441577998,0.5122847823
0.6155924446,0.3935516453
0.6642658202,0.5668730118
0.331750269,0.6409264918
0.4608911927,0.8482996786
0.4825582964,0.4044656807
0.4537550262,0.3037412527
0.2538939016,0.387397067
0.3870453251,0.4964758565
0.426155382,0.4635438429
0.3424650901,0.3833214228
0.2441577998,0.4968275964
0.3395134712,0.2828164326
0.5602118368,0.8130472539
0.4436858721,0.6045073477
0.7482270368,0.5479456
0.6066607659,0.4180440685
0.7380650607,0.6490827324
0.4493082446,0.3496045263
0.3114534532,0.283976255
0.2791269392,0.4100020436
0.8080924676,0.4278740213
0.7204348404,0.5604057651
0.6147964494,0.3597248392
0.8200016894,0.3373800577
0.410121589,0.3482342427
0.8417261663,0.4159324095
0.4676021052,0.1671187993
0.4229126491,0.3588367803
0.3309205238,0.375763097
0.2692814851,0.4572233491
0.6900919874,0.4735423754
0.7496444591,0.8411347604
0.2441577998,0.7156862662
0.3785791504,0.8549175333
0.6055363405,0.3663249943
0.2797164461,0.386086625
0.5475912401,0.5127106723
0.3411509849,0.4375498865
0.4386322028,0.5053255804
0.4427978663,0.3413367909
0.3796527434,0.3773810248
0.4203509688,0.4921698958
0.7435362705,0.3548165752
0.3944654865,0.3138271996
,0.4170695267
0.251309489,0.3124590152
0.3616690029,0.739684956
0.4317286901,0.3292992016
0.3583173866,0.4944288601
0.419908268,0.3341009786
0.8026858734,0.7355145769
0.2978915144,0.4221026991
0.6835627991,0.5756250671
0.3106165699,0.3925900304
0.4200615216,0.3552515191
0.4535272687,0.3634001469
0.5430549923,0.8046591751
0.7113116843,0.1780505689
0.3392185786,0.3951468343
0.785561448,0.4804272746
0.6856410073,0.9081949296
0.1193470735,0.3754441247
0.3343905719,0.3475832211
0.6724841134,0.2748678591
0.3351420142,0.50690314
0.4718028617,0.5659104257
0.6958574746,0.3475310261
0.6260333638,0.3166665945
0.8266127968,0.3755317834
0.3300591769,0.3475068244
0.3608447181,0.2871029744
0.4869616535,0.3229902201
0.2910647181,0.4244803245
0.6014051547,0.752134854
0.6611279169,0.3932298372
0.2691694904,0.4831614662
0.6163948885,0.4553042941
0.2584037788,0.599576204
0.5985000542,0.7494473975
0.3428044365,0.7673524585
0.2436027276,0.4012593192
0.3078227772,0.4189813921
0.1011019682,0.3946570449
0.1942869569,0.5037169948
0.4226333834,0.299517185
0.4699938577,0.2528933117
0.1698391211,0.5128765581
0.437658758,0.8762813721
0.6042508934,0.3806462131
0.3077124201,0.4615350505
0.2538268394,0.643305842
0.3974039563,0.5868807816
0.3902252792,0.3665037725
0.39050843,0.4563701399
0.5592751249,0.6780891885
0.6802907953,0.8681877818
0.289193007,0.7807209825
0.5446438943,0.4463138345
0.2318471306,0.5955472885
0.5128661718,0.7669003906
0.5065843383,0.3325979391
0.389797501,0.4631607587
0.5516818654,0.453265041
0.3159072668,0.8022900806
0.7425489927,0.3855187644
0.3355291974,0.6847800799
0.4863955034,0.3882544258
0.851436209,0.4180923018
0.646886743,0.4523399757
0.6527826205,0.3554017234
0.4910358431,0.3891531815
0.7047000998,0.4880482808
0.2441577998,0.2382025891
0.3496508502,0.9090932883
0.465900652,0.4252030312
0.4260921096,0.3692965919
0.2925812875,0.5150485802
0.4155233827,0.69481821
0.7879658159,0.5967062158
0.1793231374,0.2627704897
0.2441577998,0.3290155451
0.3279973761,0.2880398618
0.423524993,0.2050865806
0.5985358861,0.71226128
0.8562710769,0.3633873167
0.652471483,0.5435686927
0.6349339365,0.4814208152
0.5008284996,0.3206170793
0.6221877,0.530393667
0.3654301566,0.3575408328
0.7236666007,0.4603900134
0.5317452195,0.7597150765
0.7776772599,0.3859959869
0.6792708977,0.3992071179
0.2441577998,0.5753876766
0.5129918814,0.6698132558
0.3292375475,0.4337935288
0.4737499983,0.6193467528
0.1902356997,0.4599898693
0.3656282193,0.3281223103
0.2441577998,0.362289029
0.3092636788,0.3774122635
0.2441577998,0.3261541075
0.4494618451,0.4748599214
0.3873828215,0.3005742587
0.6397733702,0.6652867014
0.3472252268,0.6562514193
0.2441577998,0.3629529879
0.2441577998,0.3740610276
0.2441577998,0.4640887162
0.2846676709,0.1876815681
0.6440822535,0.345162489
0.8095020445,0.3659440469
0.7117776128,0.398504186
0.6386605768,0.8683055118
0.4036592324,0.3995403919
0.7842170933,0.4747853992
0.7808091037,0.3141415843
0.6253853838,0.3458027096
0.5878084693,0.5522447624
0.5746304608,0.3592044997
0.6350140267,0.3609238673
0.284431536,0.5268836606
0.4514695747,0.6480030864
0.5505233246,0.3496549999
0.4613411644,0.5314100295
0.432483348,0.4215036955
0.5348267102,0.3038594755
0.3691532891,0.547075533
0.2441577998,0.2627296092
0.715634747,0.2952280117
0.5897102665,0.5692530314
0.6458878682,0.6349628159
0.4989196863,0.2871133604
0.6206371934,0.5460418274
0.3613333224,0.397523245
0.2441577998,0.4006537868
0.4787237658,0.5622562416
0.2001180236,0.469106709
0.6795607517,0.5429869761
0.2441577998,0.3589653738
0.5502487904,0.39911056
0.566591554,0.5781099808
0.5466971951,0.5153037563
0.3486747023,0.350543286
0.2441577998,0.3355967244
0.276937931,0.5073116345
0.6853603393,0.6745543195
0.5848540615,0.361273563
0.4992923033,0.4410052662
0.4036454575,0.4182570061
0.6919527801,0.8304449817
0.109351561,0.446490085
0.3509342438,0.3665245818
0.8329949382,0.8944513933
0.2441577998,0.3634137564
0.2441577998,0.2698800476
0.337046391,0.5393090329
0.5660521829,0.3928394497
0.3971496318,0.8525035975
0.4308424946,0.3155140026
0.3117202911,0.7734268809
0.337619198,0.4358630855
0.4616427964,0.3210579561
0.270028692,0.2565840993
0.4905806658,0.419698406
0.2822748829,0.4479080314
0.185782181,0.5690270152
0.3439525276,0.3568134924
0.6378815376,0.3053545763
0.2428961913,0.3411844853
0.2097434872,0.2981026667
0.4976254424,0.306629815
0.5454546352,0.7012013925
0.3789820006,0.7198186102
0.2441577998,0.3645289788
0.3766995477,0.3586911686
0.158620513,0.4643916149
0.6148058498,0.2992634022
0.4854372276,0.5766555028
0.4183027193,0.4944014642
0.5492935418,0.6771549917
0.4661485441,0.3995403919
0.5913694712,0.3660336614
0.7889071685,0.4085697045
0.6127832577,0.3484532347
0.3781314007,0.437348206
0.709058185,0.4276277984
0.5541796282,0.6356725126
0.6676325164,0.4186363079
0.775716989,0.3786172192
0.6691970607,0.6909890054
0.5698309004,0.5131692494
0.4647885086,0.6113981753
0.2441577998,0.3698274528
0.5732773415,0.380705971
0.5197289783,0.3576619176
0.4357557063,0.3823878867
0.1902224945,0.4253603934
0.6590688177,0.8734474886
0.3833169225,0.5786960918
0.5210872718,0.3539378705
0.5742337217,0.517266678
0.5210965565,0.543539994
0.3363769188,0.7624965726
0.2263169867,0.71330399
0.6475312243,0.6084433171
0.4666457367,0.2169540573
0.2431124328,0.2602191364
0.4761049087,0.4524482341
0.3168815508,0.3681130879
0.445697684,0.750002015
0.1290843106,0.2865845383
0.4616842633,0.3804846573
0.3975462467,0.3242011732
0.7445730171,0.5757145546
0.7398489423,0.3698695589
0.2486956782,0.3269225356
0.8743233791,0.7179564321
0.2441577998,0.3602093294
0.6957779577,0.2808457513
0.7053547504,0.3485846783
0.5722592523,0.3678863664
0.7059675093,0.3846250946
0.5129918814,0.3089050241
0.3314823838,0.2872105061
0.5054456608,0.2660615488
0.6122179234,0.3567344214
0.6483248117,0.2311142324
0.4054194616,0.4314356797
,0.7930341292
0.3709239682,0.3297806075
0.4283979531,0.4586888774
0.4679608897,0.4035674266
0.4355834274,0.2865626868
0.5655141886,0.511139663
0.8251093097,0.7245342245
0.6588967526,0.4966537319
0.2700831111,0.2779173976
0.2434671735,0.2508951835
0.746041152,0.5225399212
0.5056057779,0.6685454868
0.4732936366,0.4817494597
0.2508774433,0.378891366
0.3765284899,0.5460172909
0.6297446972,0.3484403391
0.5060156027,0.4163306149
0.4997802529,0.4080596421
0.4272381876,0.5457228014
0.3747998368,0.4295309539
0.4173133283,0.2614602093
0.3462444147,0.4482000976
0.4019841614,0.487469331
0.3495036081,0.6231054621
0.4252548456,0.4092975968
0.6321697204,0.2943277095
0.4476242617,0.8370069079
0.3936875082,0.4471864424
0.1893131745,0.8127344101
0.6417659379,0.8386561734
0.6881194531,0.4934778598
0.5269986888,0.606325406
0.4170190791,0.3351887859
0.5066989722,0.3100291846
0.5709226363,0.4116980771
0.3893603265,0.3283763853
0.5310490881,0.3256365349
0.4452429816,0.3608487257
0.4058974805,0.2888570593
0.3274591842,0.8496511174
0.536152597,0.3636548836
0.5668629685,0.682832391
0.6686698527,0.3330918257
0.3558922423,0.303953249
0.6741043614,0.4190494977
0.3342139223,0.8376435021
0.6451425974,0.2526884035
0.5096702637,0.8165538779
0.7417112459,0.3180961399
0.2667892024,0.4357281117
0.4996573413,0.4206435639
0.3113921723,0.5351912087
0.7560901372,0.7486350194
0.2310987969,0.6082695268
0.5621197596,0.4461843715
0.495498786,0.6331801434
0.1322016044,0.6488548052
0.4824537106,0.2299380751
0.2181800483,0.5312525877
0.6883844483,0.4841929326
0.587274785,0.3816715817
0.5280631995,0.3691576966
0.6506641804,0.8791713481
0.5317245598,0.5356962208
0.6645760166,0.3249494976
0.5039130837,0.8061690994
0.5539965369,0.3166481487
0.7464117906,0.4407259536
0.5460535068,0.3768808032
0.6246712169,0.8073005603
0.5999719808,0.3731241111
0.3650110586,0.7353364773
0.251022067,0.4956725701
0.4110937007,0.3169732499
0.8918641136,0.3925357717
0.2431312025,0.4451460736
0.3953134754,0.3574354646
0.5973703392,0.3350518622
0.4608041243,0.4954113377
0.337007538,0.3847662329
0.466359875,0.5085914531
0.3568278916,0.6731366405
0.5693478742,0.4097651645
0.4214368904,0.7540872525
0.5762673695,0.4103048794
0.5538086065,0.4641881913
0.3149385219,0.4796347531
0.5695698677,0.5842963477
0.6956056112,0.2436470208
0.2702406471,0.3767282884
0.4245237198,0.6662227492
0.4811335061,0.4560582494
0.6088036317,0.4683075747
0.3164540072,0.3623766194
0.6867030842,0.3900068233
0.2245786205,0.4774506619
0.1913222221,0.4059126559
0.8119494697,0.6824259183
0.6439253237,0.3456657148
0.6412201734,0.5705797556
0.4190141255,0.8163228541
0.3045640035,0.2237789526
0.4865249002,0.4507008841
0.6239272905,0.5112956577
0.3108851091,0.3897293776
0.7504650897,0.7954275779
0.6457660373,0.2743900913
0.5674463742,0.6098806469
0.5446249862,0.4018520205
0.4079194951,0.2800675712
0.5938117454,0.5231282852
0.3426293664,0.4191400751
0.1245153147,0.4426866156
0.5273270919,0.3762717438
0.2693597257,0.3617982156
0.3194886289,0.5263934345
0.4397754644,0.3155582445
0.1528657115,0.4828626701
0.3503074277,0.2930857105
0.3614302774,0.4199837053
0.8001630492,0.6199388645
0.4595233314,0.475214628
0.4543905519,0.4080550574
0.5263028205,0.6936814054
0.324151839,0.3646556677
0.6217071959,0.3211061123
0.5157012499,0.7727247003
0.2641985485,0.3431175936
0.6999030702,0.3908180339
0.3721762093,0.407693138
0.4381794879,0.3257218047
0.2971265753,0.7787035231
0.4560975684,0.5115091318
0.4354619765,0.8705566904
0.3174380404,0.3111671495
0.7351916289,0.8339992866
0.473169016,0.330918056
0.5733514322,0.4995414513
0.5117544557,0.5967049569
0.4379190374,0.4318741068
0.6091922835,0.8597310328
0.6165635854,0.4411913048
0.3035851322,0.2521538727
0.5283283201,0.7118505894
0.2328923778,0.7157643839
0.2170943163,0.8423631968
0.6010417355,0.3795951354
0.3222491463,0.4073077256
0.6310086825,0.3798326318
0.3158223987,0.8100692295
0.1804660987,0.2897591707
0.3545651135,0.3492316068
0.2441577998,0.5767142582
0.6860268043,0.9199176037
0.6285046363,0.2091762693
0.5503405766,0.3740331317
0.7891951264,0.4583701295
0.3265034786,0.609332214
0.3706535022,0.2915245138
0.5229930536,0.6053389411
0.5286163662,0.4421674102
0.7060545588,0.3793641862
0.3237475082,0.4462361242
0.5495906792,0.52779195
0.7149037179,0.4337680015
0.4363339976,0.3452595825
0.5842749638,0.7946570575
0.2188963254,0.8063072594
0.4263699001,0.7570083177
0.2059246811,0.4272316643
0.2906762557,0.3175721528
0.3460070212,0.3940474014
0.707033024,0.4239794355
0.2945038957,0.2818143273
0.7972853711,0.4048340803
0.3364275337,0.4021880764
0.6489668054,0.4470606876
0.2441577998,0.7037882128
0.2441577998,0.2904868137
0.2441577998,0.221211111
0.5910915213,0.4541110692
0.7097783302,0.2840689674
0.6340126046,0.3736166677
0.3688582777,0.4534813389
0.3359056696,0.5328873048
0.5295932604,0.3324055462
0.6189270473,0.3293476742
0.7598640948,0.3676313838
0.4317482353,0.3223135012
0.4355144932,0.4576863131
0.3719045915,0.5551973982
0.3179147766,0.862453447
0.1821258927,0.3783119572
0.5148408773,0.5967000443
0.1537583455,0.2691796523
0.444111534,0.8485737025
0.662605142,0.5572662434
0.8219902267,0.1983279739
0.6115610652,0.207774478
0.4410088794,0.3577437995
0.4973714145,0.7675225947
0.7428890009,0.2339870619
0.2259547983,0.4313504352
0.8254127298,0.6033025623
0.3052636581,0.2366124102
0.8137498858,0.4327501888
0.5402985013,0.701430872
0.2356276761,0.7306244122
0.6459781649,0.4953676213
0.7824867903,0.7636869355
0.4439457705,0.786582557
0.5232284403,0.7616159081
0.7234848279,0.5678616722
0.1569350358,0.5597591784
0.2905144181,0.343090187
0.510597738,0.459994176
0.4298659796,0.6223635434
0.6655171999,0.3113608859
0.3242796536,0.639192427
0.2854317264,0.2939688153
0.4354964441,0.3286059169
0.4114989105,0.2458355365
0.2984543388,0.3904539071
0.7088009088,0.3746575709
0.4150793311,0.2996686403
0.3187156423,0.7976339644
0.4449069706,0.6394616609
0.4111732857,0.2722684906
0.6445621115,0.5743044815
0.3571457937,0.8274027238
0.4590316848,0.7201056477
0.2699283258,0.3449361809
0.3199720864,0.4394947304
0.319086668,0.3275553668
0.6907903929,0.601847285
0.6488969861,0.4503316048
0.7089205405,0.9065029532
0.5851064763,0.4710531947
,0.8681457153
0.5534697538,0.6689591639
0.2736813673,0.4719190998
0.4211058514,0.5532328922
0.7585716135,0.4855485987
0.4352753556,0.3894853559
0.4448746462,0.5740422497
0.2441577998,0.3800627237
0.3001734741,0.6315728899
0.480306041,0.8246034051
0.3057297593,0.2426699859
0.6932124022,0.5133283596
0.5031065387,0.5158280657
0.7059032389,0.3695612421
0.4687256079,0.6725968797
0.5788990668,0.8481792422
0.5716530249,0.4525459226
0.4892051746,0.6470260424
0.5737250837,0.4125183097
0.2441577998,0.2913111151
0.7447602003,0.3528415253
0.2441577998,0.5469824357
0.4811675211,0.7702594263
0.3592827412,0.1849802458
0.4142527312,0.6042120754
0.8327079126,0.3987507482
0.5231834727,0.6422789465
0.5163829968,0.3813424172
0.2322851286,0.4674522157
0.6600585351,0.7578375536
0.596135948,0.2722920085
0.4417034261,0.3429482346
0.3732353175,0.3962144061
0.4946764295,0.384618363
0.7081801471,0.5654807695
0.245974924,0.5874731632
0.5220056783,0.3396460676
0.6927949171,0.5889330332
0.6716370904,0.3424102637
0.2251482262,0.7235071123
0.4685461379,0.5753144944
0.6287539943,0.4940465817
0.5753343795,0.4631852029
0.7561055034,0.412216309
0.3518657401,0.2867270756
0.5310215754,0.2855709871
0.6150271966,0.3866304798
0.2441577998,0.3813569378
0.5746763928,0.5133737491
0.2441577998,0.4524157529
0.4566342696,0.3313833976
0.2544517143,0.4220962115
0.572142997,0.8228011632
0.4566892393,0.295241516
0.5401768961,0.3714558294
0.5013122634,0.5701764396
0.2374846618,0.4021081129
0.2441577998,0.6559523959
0.4796691638,0.3935022063
0.7636766966,0.7667176932
0.2614154594,0.7315929735
0.3571881839,0.7756720699
0.6730798592,0.2862564986
0.6184908371,0.413561368
0.2441577998,0.5263728187
0.5593620493,0.3642830135
0.381395567,0.4571360425
0.2527157535,0.5060282279
0.3247718,0.3908404152
0.3439836085,0.4894110539
0.1558325358,0.4923486769
,0.5537034992
0.7676698364,0.3421353366
0.3890277194,0.3412588822
0.3794380484,0.4593404985
0.2441577998,0.7473318404
0.221784758,0.4740718027
0.5276714742,0.4685498713
0.4452378729,0.566879046
0.1742989324,0.4217307394
0.6346050767,0.5875467186
0.3544515715,0.3495894427
0.3428249594,0.8109237079
0.5194926485,0.3971131962
0.7510571508,0.3390861914
0.4481727344,0.8699908617
0.4161193185,0.3241434082
0.3031186747,0.3062406059
0.3876612992,0.5288833692
0.647397767,0.3765694197
0.8277614946,0.2560609241
0.4490932407,0.448460322
0.481456932,0.3897410529
0.1851507392,0.4875549866
0.6540302499,0.767518483
0.2441577998,0.3350302186
0.2976189101,0.4179671442
0.7286252242,0.4117310263
0.513273637,0.3815941872
0.2441577998,0.8914858764
0.6444129616,0.6892609174
0.8588486764,0.3662306553
0.6348184402,0.4448226438
0.6663134229,0.3949456878
0.7355529361,0.3005410701
0.5491427673,0.3625089442
0.6859865226,0.3448494115
0.2441577998,0.6881775317
0.2441577998,0.5029574682
0.0924640545,0.6887855146
0.5341221568,0.3554120548
0.2058533867,0.4641623979
0.2209834314,0.3707859297
0.1099872537,0.4199532433
0.2970236,0.4558707341
0.3820878144,0.5658350978
0.755772744,0.3751843912
0.4943078279,0.7168781337
0.3769727929,0.1969732808
0.5170837079,0.6746994531
0.4580309388,0.422668992
0.3786566726,0.4302258528
0.2504007743,0.6354604323
0.4414849734,0.4736440078
0.1912848439,0.5880604864
0.4758131522,0.2856470654
0.5472462789,0.3564039264
0.4994024418,0.4465648012
0.6511514673,0.4209271789
0.3512957714,0.5026055589
0.6863662832,0.397331887
0.4564928139,0.5830309621
0.2441577998,0.4289354797
0.2441577998,0.3852251981
0.2901063614,0.4038476702
0.2441577998,0.4149241295
0.2669106286,0.7839524932
0.3432271223,0.4600456732
0.3387984358,0.3726018294
0.5262818507,0.3789275658
0.7230267502,0.4535936915
0.4064103072,0.5292375318
0.4326511181,0.7178182318
0.3476436305,0.6668814425
0.43096443,0.5685097844
0.4208105593,0.5059447438
0.5654692667,0.4194762709
0.5725826214,0.8796112795
0.3220134153,0.8510324186
0.2814511295,0.450870671
0.2441577998,0.4923360816
0.4755564642,0.6574694448
0.2923244958,0.3781467529
0.2441577998,0.426978912
0.2689953298,0.8874444496
0.4779277503,0.5112830122
0.3392185786,0.4280376141
0.3125592529,0.6944634873
0.3804069247,0.390523755
0.5558684886,0.62737931
0.6873457047,0.4055197159
0.5970346963,0.3553890732
0.6319995439,0.2830021628
,0.4012338381
0.3247432522,0.3684152191
0.44778077,0.5106075211
0.6923906639,0.3980535234
0.6448668741,0.4580224081
0.4651411563,0.5886018391
0.6775557309,0.5051231992
0.4108330679,0.3101047264
0.6901228914,0.5655943385
0.3341366085,0.4643295536
0.2091497763,0.3106894355
0.3779190604,0.4398470875
0.74259558,0.3901804267
0.1763497789,0.3822632798
0.3716295542,0.5160081327
0.4704107346,0.6115705728
0.3165547675,0.3661408085
0.3509120142,0.5346809127
0.4276939374,0.4948737825
0.5466705445,0.3535905381
0.2731789483,0.834321461
0.5022136607,0.8956055657
0.5290201181,0.3073504496
0.6668212247,0.3364017921
0.3168604536,0.475906602
0.2532324715,0.4738453922
0.4725952607,0.3506403068
0.4639800228,0.4114472849
0.6374179585,0.3816469179
0.4492185184,0.4033489645
0.7750380026,0.4727120918
0.75285099,0.279249495
0.7153433593,0.3291799437
0.5336126924,0.3617955722
0.2944952306,0.6558407999
0.2069567189,0.6228826064
0.2847381477,0.8981556865
0.1985105497,0.4858498504
0.3684323018,0.4340509908
0.5946860625,0.8266359208
0.2441577998,0.3788164171
0.5558717832,0.1980494958
0.8281339283,0.5422809126
0.5420328228,0.3723250728
0.0946320213,0.3312574846
0.3703032785,0.5865271621
0.2441577998,0.340363651
0.1968252971,0.6692103022
0.3342572955,0.4503549152
0.1624645519,0.3898077668
0.1264185644,0.4766395145
0.2289375207,0.4634609192
0.3644027372,0.6413590638
0.5224170921,0.3278433658
0.3312034823,0.455923999
0.2962582324,0.4448083047
0.3820670443,0.6888028213
0.5120340894,0.5729908557
0.5674052688,0.3788225075
0.5214868059,0.7370583023
0.5849991774,0.2580482864
0.2441577998,0.4334861134
0.5736012057,0.612417542
0.2441577998,0.5256520735
0.4323648016,0.4394556502
0.4442846929,0.6132572107
0.4073698858,0.4097244272
0.4164280631,0.1932356102
0.5848658776,0.4965314248
0.3080718068,0.7707337798
0.2676828628,0.5224089742
0.1801600055,0.6997797021
0.2073682471,0.2891386451
0.3961290137,0.5210902704
0.6769078417,0.3258705717
0.2441577998,0.6613635814
0.5950598305,0.8700779042
0.6072125397,0.7148625123
0.4962241557,0.3638825295
0.7189032457,0.4830639207
0.2441577998,0.4805306161
0.3824964922,0.3153657565
0.2344718822,0.4680146425
0.556942364,0.2774538548
0.6271730735,0.4557067472
0.6644317585,0.8010099202
0.8788170551,0.3571927411
0.4873488363,0.6709286981
0.6153324482,0.5391498191
0.8561419882,0.422918755
,0.5798252595
0.7694919926,0.4438586021
0.6244840819,0.8576244503
0.4826468095,0.5491250712
0.5036413467,0.6560740644
0.318025842,0.2920249032
0.4356743536,0.368745103
0.5993232136,0.6356014453
0.2441577998,0.641080541
0.3905365109,0.8469947293
0.2057629916,0.4274887813
0.4100986888,0.5587813248
0.2441577998,0.4114491811
0.8766576621,0.3380111614
0.5710538694,0.6783711176
0.6046665703,0.7817074518
0.2441577998,0.4047209211
0.4274699986,0.5532526393
0.5017988088,0.3902015886
0.0868352907,0.4066352421
0.5316955952,0.3565856286
0.1775902535,0.7438760794
0.3313454935,0.3373763584
0.4796230539,0.8093006017
0.5138371376,0.2615216692
0.3660223857,0.3918395501
0.1618571733,0.2300541569
0.5016613806,0.4838419977
0.168026605,0.505008808
0.2441577998,0.9075005019
0.3682933371,0.5795484173
0.8498778435,0.4930938609
0.3094886874,0.7081303134
0.4576862179,0.5078041979
0.3173035864,0.3387169396
0.6681769507,0.3220931334
0.3797553433,0.5070993059
0.472714734,0.3525199608
0.4292431081,0.2722443609
0.2441577998,0.6857281712
0.4985582036,0.4317863295
0.4243089889,0.3275635068
0.238063407,0.4536358301
0.431723956,0.2446020069
0.1966792207,0.4425801709
0.5397396328,0.2157349108
0.2493480054,0.8633910902
0.2441577998,0.3492323637
0.7397612349,0.2910212018
0.4006291694,0.5259985829
0.3881839604,0.8293010814
0.631263496,0.4355058227
0.5488794182,0.7951706141
0.2820534241,0.4818495639
0.5313189096,0.3430732258
0.5306130739,0.5294406278
0.2172595511,0.5771484878
0.4617489568,0.4381649682
0.3812270211,0.3273293571
0.3434595755,0.2363490741
0.4566071607,0.8155407021
0.3218159124,0.2940942591
0.6039884562,0.7167589992
0.4447405486,0.3067133499
0.6747128723,0.3500683041
0.369245069,0.2320547551
0.6711822618,0.4605271594
0.6889389825,0.2535383593
0.5175204431,0.3510302145
0.4387310429,0.4043590804
0.804002762,0.3499152783
0.6874739229,0.5888207023
0.4499772526,0.6213220506
0.5820506415,0.5622569246
0.3829638798,0.5531376948
0.60117,0.3566816462
0.7346643925,0.2565435426
0.3686953355,0.4338258912
0.7807379144,0.44766284
0.7806506079,0.8163639527
0.309165876,0.2816860666
0.339599026,0.2830014502
0.5221598469,0.2670265935
0.6538408999,0.3784682319
0.4731618557,0.7053744389
0.3745014291,0.8779299164
0.4938060649,0.3916465565
0.2544659352,0.3614716458
0.2441577998,0.4383630458
0.6205742759,0.4015738
0.8418201498,0.796866939
0.8702360796,0.2585403198
0.2441577998,0.3918409466
0.2441577998,0.61315469
0.1766217553,0.3110401943
0.5871764221,0.7279682725
0.6990002836,0.6760162369
0.6183641567,0.5614645313
0.5792313185,0.4608100942
0.4269962537,0.3382952425
0.5504654038,0.3709660742
0.2441577998,0.8437834441
0.2441577998,0.3414683396
0.4071423317,0.4306377708
0.3774104512,0.640697013
0.1763923559,0.4855081955
0.2423314685,0.8228418795
0.374057189,0.3547791165
0.6622364054,0.2697187674
0.7498823114,0.4509477776
0.4371641631,0.4458561414
0.817625325,0.1082542949
0.6092956298,0.3111512526
0.2441577998,0.4043353339
0.5693697723,0.528739007
0.8276335028,0.3894104911
0.5075104353,0.4337606841
0.6697355523,0.3925456541
0.4994029651,0.773420924
0.2214418655,0.8625225545
0.3415464902,0.6504247748
0.6069838389,0.2784369345
,0.3682435322
0.3453305046,0.7413649478
0.3016159923,0.3403852717
0.4377124506,0.7210836912
0.2441577998,0.6667226264
0.2441577998,0.7583200445
0.6552257498,0.6713094449
0.4873247607,0.4532991104
0.4232082117,0.6037668696
0.3490045157,0.5708199652
0.5180622793,0.3568371349
0.4448607861,0.3886879093
0.2816559392,0.5512314148
0.5326318504,0.4276915747
0.5088262721,0.6645383249
0.2441577998,0.4137418495
0.2182596419,0.5100772088
0.2441577998,0.682623643
0.7289008737,0.4347546003
0.2441577998,0.2506473097
0.2441577998,0.8629730806
0.8484810174,0.7277831528
0.7091139965,0.6949562083
0.2514596442,0.3645660772
0.331582294,0.2659122054
0.4972550141,0.298298501
0.2441577998,0.3141972334
0.5859410827,0.1998451379
0.5105823894,0.4875677022
0.6562882023,0.7357940416
0.4587608863,0.7550594343
0.5879071324,0.7207658488
0.474952585,0.4012867421
0.4831149414,0.4155157644
0.764063316,0.4614264008
0.2629626706,0.5114986718
0.4723480089,0.7316398887
0.2745984221,0.4492646918
0.5176544194,0.3844070654
0.364781305,0.5163476724
0.4383015826,0.4011874918
0.3174890035,0.441086178
0.4397130529,0.2824838392
0.4094599044,0.7354314984
0.7744332926,0.3742980148
0.4714654431,0.3126683766
0.6482909457,0.4318912909
0.8181202333,0.2785088042
0.1419818131,0.4574042646
0.2686889964,0.4557690247
0.5408051881,0.2565312522
0.8714067507,0.3578277285
0.5627370653,0.8150660281
0.2935074611,0.6114717846
